% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, interquartile range, further/more values", seed=159833, Mon Mar  3 22:16:36 2025, <python>{}</python>
41 779 8.096065784202672 1.116854854021421 -274.05138553029246 -2.3766098001600670e+02 -7.9290912728658896 270.05467240770776 97.5799825863515   
42 798 8.12131195509002 1.116854854021421 -274.05138553029246 -1.5831918340143832e+02 12.038526499031917 424.01863477867596 103.64180554360229   
43 817 8.129612663470715 1.1251865502156362 -274.05138553029246 -1.6753925574400995e+02 55.25156443875841 450.84958710093 110.44974116706616   
44 836 8.128295551040587 1.1251865502156362 -274.05138553029246 -2.6661839385116798e+02 -5.133491620068753 248.2793869726159 87.9669321387354   
45 855 8.122193332258657 1.1323230825838282 -274.05138553029246 -2.6424857246926769e+02 -61.89017460724777 557.8661301550667 134.06909162785175   
46 874 8.133503458739463 1.1323230825838282 -274.05138553029246 -2.1492820095898000e+02 34.103002272742174 555.3904299395379 172.9961813507282   
47 893 8.142264278601628 1.1388198759369046 -274.05138553029246 -1.9053969701030570e+02 -41.71172075521878 165.19505097059982 99.1544907428019   
48 912 8.146207984972422 1.1388198759369046 -274.05138553029246 -2.2572098362366390e+02 14.244036729362435 153.348334663024 101.50694846593451   
49 931 8.156968586073662 1.1457033524905975 -274.05138553029246 -2.4034954127047817e+02 -12.964389899273158 374.7991288122437 111.66501365244903   
50 950 8.161329412276283 1.1457033524905975 -274.05138553029246 -2.2531263509129047e+02 -22.442392215436968 362.7483639102894 130.23295652839732   
51 969 8.17849055090533 1.1520984873254423 -274.05138553029246 -1.8709046055555552e+02 1.408228200845028 247.75124429375 89.12461207502739   
52 988 8.20036703457658 1.1520984873254423 -274.05138553029246 -2.2508129734027131e+02 -48.24598025022069 69.21363266278863 119.89048420831199   
53 1007 8.22164958236585 1.1586234248206078 -274.05138553029246 -2.3376260164442613e+02 -26.084570138276128 133.12573916284842 117.41603964770411   
54 1026 8.245534618739166 1.1586234248206078 -274.05138553029246 -2.7206533279461303e+02 -40.99171449847685 206.35430432835653 117.85123504084568   
55 1045 8.267982163285176 1.1650140337559043 -274.05138553029246 -2.3887745928657375e+02 -14.450392509904972 149.93972944397618 182.97531879970302   
56 1064 8.28467465090471 1.1650140337559043 -274.05138553029246 -2.2514842806431085e+02 0.4886560759288301 165.69878738028507 142.70075551462196   
57 1083 8.312080075071018 1.1712788076694083 -274.05138553029246 -2.1138992897455921e+02 -41.44698610924973 36.716290507760675 64.37388134995052   
58 1102 8.334490609743334 1.1712788076694083 -304.3113584646918 -3.0431135846469181e+02 -35.4976559460749 87.03224239645267 195.22557167236903   
59 1121 8.352632798590292 1.177604445228346 -304.3113584646918 -2.3006500680237113e+02 -11.391357117576925 80.86840768444571 109.31790196063326   
60 1140 8.371182736472923 1.177604445228346 -304.3113584646918 -2.3807830153026461e+02 -21.267289886026106 231.34262137060094 185.9061946242332   
61 1159 8.381204940209146 1.1836676303913414 -304.3113584646918 -1.8343818271946060e+02 10.078753888744501 252.45576707978657 105.20519760447677   
62 1178 8.38656259526824 1.1836676303913414 -304.3113584646918 -2.5059733983064558e+02 -61.64461043096924 295.8405780190405 184.07419448032877   
63 1197 8.39278162399944 1.1894796733202755 -304.3113584646918 -2.2795634122555856e+02 4.313851629544451 245.1542114574569 141.64687989763064   
64 1216 8.401757804403973 1.1894796733202755 -304.3113584646918 -2.6748811550510936e+02 -47.16688132656562 89.32532685695017 219.39458938777156   
65 1235 8.401753059613256 1.1948526758626536 -304.3113584646918 -2.5987051382547816e+02 -5.632884629366275 324.36301026202966 318.206389572558   
66 1254 8.40187106409393 1.1948526758626536 -304.3113584646918 -2.6223056049210754e+02 -9.53096168835191 105.87187911978481 174.9599929030349   
67 1273 8.41495877611703 1.199520888310799 -304.3113584646918 -2.1925946744031125e+02 -15.8827237760202 64.8261448957298 78.79830406045284   
68 1292 8.435382715894644 1.199520888310799 -304.3113584646918 -2.1722120825064880e+02 -42.40324020353944 135.58991975093784 163.0186634792193   
69 1311 8.467753700044206 1.2049819623737728 -304.3113584646918 -2.3665738460894377e+02 -49.50767165917043 30.57383288184792 146.84718134969538   
70 1330 8.512230002942854 1.2049819623737728 -304.3113584646918 -2.4181017316594765e+02 -35.21762896925219 99.79557585443048 202.93910778090222   
71 1349 8.551027054630758 1.2098599738815925 -304.3113584646918 -2.5372045900414088e+02 -39.02376124654742 140.96723928700672 115.39715972596369   
72 1368 8.580007528950132 1.2098599738815925 -304.3113584646918 -2.6387704582978165e+02 -34.02947096235556 55.94682269563377 167.1498627442482   
73 1387 8.608073601053261 1.2143727622207428 -304.3113584646918 -2.6595800148984574e+02 -15.813441363529122 92.49410501385111 57.479454722102226   
74 1406 8.628347680199148 1.2143727622207428 -304.3113584646918 -2.1507390271683016e+02 -69.830862710341 75.87635487347059 151.50846635138214   
75 1425 8.645860365424536 1.219564322044892 -304.3113584646918 -2.6259177826370455e+02 -89.23523637747357 70.49273096782491 188.1173190359087   
76 1444 8.640408797517193 1.219564322044892 -304.3113584646918 -2.7036502847603072e+02 -49.753130664553424 123.92140414631378 162.9515335217475   
77 1463 8.628287627958269 1.2244566282141511 -304.3113584646918 -2.2352089188279876e+02 -29.27936604947132 167.07095548510742 107.75109854854314   
78 1482 8.609059814460837 1.2244566282141511 -304.3113584646918 -3.0285768121043509e+02 -52.636855686493966 143.7093558083948 143.89274529182268   
79 1501 8.598638644166266 1.2285016145716814 -304.3113584646918 -2.0285347850364221e+02 -17.00307675342249 211.9918840856556 139.01253025518847   
